3.325450918398503575e+01,4.813253882428126929e+01,0.000000000000000000e+00
2.457771183049234587e+00,4.565391101478068236e+01,0.000000000000000000e+00
2.103530939643681208e+01,4.205153622384558787e+01,0.000000000000000000e+00
2.946715405195352488e+01,3.538267040164338795e+01,0.000000000000000000e+00
4.335974313054015994e+01,1.104084484467260374e+01,0.000000000000000000e+00
3.419911681411063853e+01,2.388875429440586728e+01,0.000000000000000000e+00
6.922713750593340265e+00,2.731924560246862299e+01,0.000000000000000000e+00
1.427593731383974829e+00,2.816738959208616322e+01,0.000000000000000000e+00
1.719979570575895877e+01,3.266689554391365391e+01,0.000000000000000000e+00
2.786294996570691396e+01,4.669378466610917400e+01,0.000000000000000000e+00
3.933432095435562825e-01,1.180660418558620606e+01,0.000000000000000000e+00
4.937938948816829310e+01,2.493324874704882887e+01,0.000000000000000000e+00
2.319268173761275165e+01,6.292283138393512054e+00,0.000000000000000000e+00
3.700827501579384204e+01,3.948723272928022254e+01,0.000000000000000000e+00
4.836827768632939950e+01,3.900583345749526387e+01,0.000000000000000000e+00
3.322203057240336932e+01,1.424104235500280247e+01,0.000000000000000000e+00
2.854134790063400651e+00,3.845083057294975504e+01,0.000000000000000000e+00
3.343727074451440018e+01,2.010859392275882840e+01,0.000000000000000000e+00
1.547340987627345754e+01,6.333558729029031831e+00,0.000000000000000000e+00
7.286772961536552629e+00,3.948996605751393929e+01,0.000000000000000000e+00
4.791382004490324675e+01,2.198523743012822962e+01,0.000000000000000000e+00
4.184769529311483893e+01,4.031808779859881042e+01,0.000000000000000000e+00
1.324095477816702449e+01,3.003398337487916336e+01,0.000000000000000000e+00
1.226004179456371368e+01,2.358265044356884843e+01,0.000000000000000000e+00
3.839147009591290782e+01,2.546709454296830089e+01,0.000000000000000000e+00
3.596836009090459640e+01,9.107717745404125154e+00,0.000000000000000000e+00
1.638522677978275155e+01,1.461781518871175223e+01,0.000000000000000000e+00
9.652582898927269284e+00,6.349715409945782874e+00,0.000000000000000000e+00
4.225842661722348481e+01,4.630547630409306947e+01,0.000000000000000000e+00
9.508275149055794628e+00,3.870122401486918307e+01,0.000000000000000000e+00
3.396443384980386071e+01,1.010135324001505452e+01,0.000000000000000000e+00
4.774673236258455233e+01,4.836282321680160123e+01,0.000000000000000000e+00
8.699268536061621759e-01,1.248298787089886552e+01,0.000000000000000000e+00
1.703979669152960730e+00,1.062974036156420965e+01,0.000000000000000000e+00
9.572949740966956611e+00,2.896421999731368935e+00,0.000000000000000000e+00
3.584463928407438260e+01,7.039657721984504679e-01,0.000000000000000000e+00
7.967240764628202854e+00,7.377398819664704455e+00,0.000000000000000000e+00
2.008555487853314503e+01,2.522516287969001070e+00,0.000000000000000000e+00
6.145659222032917590e+00,3.897533985938481038e+01,0.000000000000000000e+00
2.106409058121102973e+01,3.043079063129817285e+01,0.000000000000000000e+00
3.563472495563473075e+01,7.526002710457207812e+00,0.000000000000000000e+00
6.793818581210370411e+00,4.545265164448021267e+01,0.000000000000000000e+00
4.204755304206314825e+00,4.174665135385701831e+01,0.000000000000000000e+00
1.702484842508121332e+01,2.573459115323467472e+01,0.000000000000000000e+00
3.335609203865103467e+01,1.220390218929904869e+01,0.000000000000000000e+00
1.447178246545050007e+00,2.395639575765668106e+00,0.000000000000000000e+00
2.318176296718050722e+01,3.701503496019075357e+01,0.000000000000000000e+00
2.714950433491598503e+01,4.164921512967620032e+01,0.000000000000000000e+00
3.823471037641142090e+01,2.210876133609272642e+01,0.000000000000000000e+00
8.524209736890952627e+00,2.067983531409884002e+00,0.000000000000000000e+00
3.431158971022129833e+01,1.108137842210799029e+00,0.000000000000000000e+00
1.438954280107487804e+01,2.455703914132999088e+01,0.000000000000000000e+00
9.820589424442028204e+00,3.081448139365861749e+01,0.000000000000000000e+00
1.171712304480315225e+01,4.307957922397527994e+01,0.000000000000000000e+00
2.924715394666508317e+01,5.609914791103943088e+00,0.000000000000000000e+00
4.096224363695847615e+01,1.169709943582545364e+01,0.000000000000000000e+00
1.448234831914482257e+01,1.063039248662731495e+01,0.000000000000000000e+00
2.561687669981708027e+01,3.743546953405933664e+01,0.000000000000000000e+00
4.529653142277068412e+01,8.212760029314814858e+00,0.000000000000000000e+00
3.006563942404824985e+01,2.912104938480473848e+01,0.000000000000000000e+00
4.080919827549992362e+01,1.068313773520519483e+01,0.000000000000000000e+00
3.423830412970912107e+01,1.389242559059148974e+01,0.000000000000000000e+00
4.698273028035526977e+01,4.976321076365456975e+01,0.000000000000000000e+00
3.335573986825483672e+01,2.626705103468045976e+01,0.000000000000000000e+00
3.004612847302824363e+01,4.664636825563297151e+01,0.000000000000000000e+00
2.185396201962959140e+01,3.308363553805202883e+01,0.000000000000000000e+00
3.892734627505073597e+00,3.754263630947581021e+01,0.000000000000000000e+00
5.280465981641752293e+00,3.554087769155390220e+01,0.000000000000000000e+00
1.467856839435399685e-01,3.100932340725323755e+01,0.000000000000000000e+00
4.664119455214726884e+01,2.971975547425494923e+01,0.000000000000000000e+00
3.017600228590384148e+01,3.355851775572275386e+01,0.000000000000000000e+00
2.065912467757476989e+01,1.426694720293336660e+00,0.000000000000000000e+00
1.973664862794883845e+01,1.004101949852840825e+01,0.000000000000000000e+00
4.925181200460366426e+01,4.975656590198562412e+01,0.000000000000000000e+00
3.143976296235708645e+01,5.516201915199364869e+00,0.000000000000000000e+00
3.074029297427883378e+01,1.934002709620762417e+01,0.000000000000000000e+00
5.820580749971105305e+00,3.906598422583101637e+00,0.000000000000000000e+00
9.458538973084573698e-01,3.706836917043138158e+01,0.000000000000000000e+00
3.885859553613850892e+01,3.666207911427311217e+01,0.000000000000000000e+00
3.679127710090443060e+01,2.382730537171502405e+01,0.000000000000000000e+00
1.510045657579300915e+01,3.297157182850745727e+01,0.000000000000000000e+00
4.537374151659030730e+01,3.939866352749002942e+01,0.000000000000000000e+00
4.165344854385936912e+01,4.282307343532198018e+01,0.000000000000000000e+00
2.154647194379453623e+01,7.732434259346804062e+00,0.000000000000000000e+00
4.515630122194789919e+01,1.125893084679102074e+01,0.000000000000000000e+00
2.252640377452619802e+01,3.849436617849431030e+01,0.000000000000000000e+00
3.839905978340450332e+01,4.875042628779944209e+01,0.000000000000000000e+00
1.568787797132361561e+01,2.063916309900293289e+00,0.000000000000000000e+00
2.070978094826196170e+01,1.167854215876669777e+01,0.000000000000000000e+00
2.793481594036137494e+01,2.859680416591743324e+01,0.000000000000000000e+00
4.437784309534021787e+01,3.595295662300004835e+01,0.000000000000000000e+00
4.372485721052938601e+01,2.854398170271610979e+01,0.000000000000000000e+00
4.375304862651388049e+01,3.415291991027351770e+01,0.000000000000000000e+00
1.819093996803295354e+01,1.755046260542810899e+01,0.000000000000000000e+00
3.667083008756411999e+01,3.175891902073592732e+01,0.000000000000000000e+00
2.525025003319905181e+01,2.952124840220482582e+01,0.000000000000000000e+00
1.800905005669602588e+01,1.081062890816348343e+01,0.000000000000000000e+00
1.155407231820419511e+01,3.952295813663479152e+01,0.000000000000000000e+00
1.867570209861312236e+01,1.381422532463377273e+01,0.000000000000000000e+00
2.558357719655945317e+01,2.753028032986112805e+01,0.000000000000000000e+00
3.899355697187186109e+01,4.632288430686380565e+01,0.000000000000000000e+00
8.588809371858130426e-01,3.222153205685924604e+01,0.000000000000000000e+00
9.644509399340339684e+00,1.688786339713665896e+01,0.000000000000000000e+00
4.473694337699133428e+01,1.029216296814087173e+01,0.000000000000000000e+00
6.006097575528901444e+00,6.764490697909275596e+00,0.000000000000000000e+00
3.010441892838637301e+01,1.848198596720083842e+01,0.000000000000000000e+00
3.357828903531942188e+01,4.759938943589522609e+01,0.000000000000000000e+00
4.521246626684576597e+01,2.795895316557952981e+01,0.000000000000000000e+00
2.852190602861027102e+01,2.667098440019021766e+01,0.000000000000000000e+00
4.591648994803254169e+00,1.820499026978270507e+01,0.000000000000000000e+00
1.003178046743450302e+01,4.987500847382062830e+01,0.000000000000000000e+00
1.531896056779395998e+01,4.657092195451031102e+01,0.000000000000000000e+00
3.958812709958331766e+01,3.062064715361968936e+01,0.000000000000000000e+00
2.532125972827182281e+01,1.319650338521300448e+01,0.000000000000000000e+00
2.166440525627567482e+01,4.289622189771166916e+01,0.000000000000000000e+00
2.448724166333465746e+01,1.570749308752768059e+01,0.000000000000000000e+00
2.096832863766598365e+01,2.418508177484042676e+01,0.000000000000000000e+00
2.579279437120295526e+01,2.130368924478607795e+01,0.000000000000000000e+00
4.887479529765661823e+01,4.770715221321705002e+01,0.000000000000000000e+00
4.194407215537053446e+01,6.452168009058039999e+00,0.000000000000000000e+00
3.879166533968000863e+01,2.109857852005686318e+00,0.000000000000000000e+00
3.584317066308412514e+00,3.910530107495594621e+01,0.000000000000000000e+00
1.877420102705973903e+01,4.306219748647041712e+01,0.000000000000000000e+00
1.499965099641804578e+01,8.483719132890449544e+00,0.000000000000000000e+00
1.035003478035118540e+01,3.563850535967360855e+01,0.000000000000000000e+00
1.073162859014942327e+01,2.457772963606920769e+01,0.000000000000000000e+00
1.428488048618126705e+01,4.389325783496854427e+01,0.000000000000000000e+00
4.941221093431182254e+01,3.334870135382703893e+01,0.000000000000000000e+00
5.639245831931721575e+00,4.456713231262889963e+01,0.000000000000000000e+00
2.383537497389018966e+01,3.154004334661646425e+01,0.000000000000000000e+00
7.893828957932768731e+00,2.154261360157055805e+01,0.000000000000000000e+00
3.117053765905916762e+01,1.484989366863642690e-01,0.000000000000000000e+00
1.777776675672711093e+01,3.171114247422482890e+01,0.000000000000000000e+00
3.148322538416042349e+01,3.156447500192060573e+01,0.000000000000000000e+00
2.709402195543785297e+01,3.775636269861188765e+01,0.000000000000000000e+00
4.771613041739696826e+01,2.374268631777088245e+01,0.000000000000000000e+00
4.615876441052141566e+00,2.006428080682170823e+00,0.000000000000000000e+00
3.414833757909214995e+01,3.473832513774272712e+01,0.000000000000000000e+00
4.100667302297324568e+01,5.667385050386208434e+00,0.000000000000000000e+00
4.081486996536776601e+00,3.931215820812120398e+01,0.000000000000000000e+00
4.526554414169265073e+01,3.213849244268385252e+00,0.000000000000000000e+00
4.192898070432984525e+01,3.239510381410975270e+01,0.000000000000000000e+00
1.991855796319197403e+00,1.344657325720627838e+01,0.000000000000000000e+00
6.554664809886756593e+00,4.909776063177829997e+01,0.000000000000000000e+00
8.343940900222019508e+00,2.007647868975022121e+01,0.000000000000000000e+00
1.065302522261870521e+01,2.728869430839231391e+00,0.000000000000000000e+00
9.135668405538677206e+00,2.737451063155944553e+01,0.000000000000000000e+00
4.533530608423720309e+01,4.338044882156648896e+01,0.000000000000000000e+00
3.274416427193763468e+01,4.782815188820435282e+01,0.000000000000000000e+00
1.928651600938981048e+01,1.272396459563957016e+01,0.000000000000000000e+00
7.444170699402702596e+00,2.894077049209059638e+01,0.000000000000000000e+00
2.641046276515258739e+01,1.037950164414363030e+01,0.000000000000000000e+00
1.868119133623247663e+01,3.661825685038215283e+01,0.000000000000000000e+00
3.406826871033643300e+01,3.395349228457272517e+01,0.000000000000000000e+00
2.168947988287563788e+01,7.076316721997722325e+00,0.000000000000000000e+00
1.907025072757582151e+01,3.446317801564329386e+01,0.000000000000000000e+00
1.584766919985430844e+00,8.925866314339502949e+00,0.000000000000000000e+00
1.927823114766241686e+00,2.149028052065511929e+01,0.000000000000000000e+00
1.815405347099646249e+01,1.481669626088754121e+01,0.000000000000000000e+00
2.958355972589887983e+01,4.228139120477160873e+01,0.000000000000000000e+00
1.266008912703448530e+01,8.963602194822485103e+00,0.000000000000000000e+00
2.197069489455457258e+01,1.223669357212350839e+01,0.000000000000000000e+00
4.471192206326128371e+01,2.349274728850198102e+01,0.000000000000000000e+00
1.221749238992937947e+01,4.917264656651888544e+01,0.000000000000000000e+00
2.877110703666046021e+01,1.258794791957274484e+01,0.000000000000000000e+00
4.766184214770453309e+01,4.469928111247427438e+01,0.000000000000000000e+00
1.638811293619463072e+01,2.021053043739799548e+01,0.000000000000000000e+00
1.264932129810467742e+01,2.990332782509669052e+00,0.000000000000000000e+00
3.806105582053461944e+01,2.980455545977303089e+01,0.000000000000000000e+00
3.432934392641220001e+01,8.278758453211649382e+00,0.000000000000000000e+00
8.248760427932989359e+00,8.033429461219876444e-01,0.000000000000000000e+00
1.245514741620107335e+00,5.277834196011344403e+00,0.000000000000000000e+00
1.175755197763815296e+01,4.634952653930733391e+01,0.000000000000000000e+00
2.866603322980899193e+01,4.570890559868230696e+01,0.000000000000000000e+00
3.731781258776322829e+01,5.756444445948844191e+00,0.000000000000000000e+00
2.677343791210580903e+01,1.367471395137411250e+01,0.000000000000000000e+00
1.355831826432325471e+01,8.270021405225080002e+00,0.000000000000000000e+00
2.219881190022053374e+01,7.336331175301746832e-01,0.000000000000000000e+00
1.650870719538562525e+01,3.329244439089226404e+01,0.000000000000000000e+00
2.003304380733454337e+01,4.042361216350853681e+01,0.000000000000000000e+00
4.833952002649432700e+00,2.329132885926666319e+01,0.000000000000000000e+00
3.532649799165245952e+01,4.211066185402510342e+01,0.000000000000000000e+00
2.651940011611587522e+01,3.687558100911185477e+01,0.000000000000000000e+00
1.843595263947223728e+01,1.814371260800911756e+01,0.000000000000000000e+00
4.992949824040813667e+01,2.743376057262257461e+01,0.000000000000000000e+00
3.015213371100566775e+01,4.866266430920526176e+01,0.000000000000000000e+00
3.368802354222911788e+01,2.830947503502808615e+01,0.000000000000000000e+00
3.223080841656219775e+01,3.088337865964371787e+01,0.000000000000000000e+00
4.904516415469268509e+01,3.850579562214001328e+01,0.000000000000000000e+00
2.728068050235538067e+01,3.308856037170667008e+01,0.000000000000000000e+00
4.982183815218758127e+01,1.168715754044121802e+01,0.000000000000000000e+00
9.291396108023992184e+00,1.871513465164596468e+01,0.000000000000000000e+00
1.073177806495155195e+01,3.388050535370177840e+01,0.000000000000000000e+00
1.488573414437743825e+00,3.776233656767942648e+01,0.000000000000000000e+00
4.086479470162437622e+01,3.245986945663445766e+01,0.000000000000000000e+00
6.730821524897007357e+00,2.197621839932057242e+01,0.000000000000000000e+00
6.499396464741780122e+00,2.979296936746771252e+01,0.000000000000000000e+00
2.925114151156217446e+01,1.346424079269623597e+01,0.000000000000000000e+00
2.526508405434186244e+01,4.354701777207982616e+01,0.000000000000000000e+00
2.570891616996457074e+00,4.965785736689786489e+01,0.000000000000000000e+00
2.899749922829930426e+01,4.313997096882359017e+01,0.000000000000000000e+00
2.268224860473533333e+00,3.559044770219239240e+01,0.000000000000000000e+00
4.947215091373383444e+01,1.481433571236578928e+01,0.000000000000000000e+00
8.678037076780886760e-01,4.169070411653416386e+01,0.000000000000000000e+00
3.718282532250933059e+01,2.120612600798249403e+01,0.000000000000000000e+00
1.174522476185263464e+01,1.170935132482872021e+01,0.000000000000000000e+00
3.516419082265764473e+01,2.069619397524992266e+01,0.000000000000000000e+00
3.549419720019984226e+01,3.016974194358626349e+01,0.000000000000000000e+00
1.115969563777298745e+01,7.863231252497671520e+00,0.000000000000000000e+00
2.813106462144782327e+00,2.313969902354110886e+01,0.000000000000000000e+00
1.643702277457955674e+01,1.227045714400216170e+01,0.000000000000000000e+00
7.183510812608156826e+00,3.518084643696690250e+01,0.000000000000000000e+00
1.018396152122023679e+01,1.273443257611353019e+01,0.000000000000000000e+00
3.327061884329187080e+01,4.644288550413361349e+01,0.000000000000000000e+00
3.800216841932819989e+01,4.159102639111346633e+01,0.000000000000000000e+00
4.044355037089596294e+01,2.962270953573067445e+01,0.000000000000000000e+00
3.376730969280345107e+01,1.130327271512184240e+01,0.000000000000000000e+00
3.445270772030478668e+01,5.449423839273520365e+00,0.000000000000000000e+00
1.281612842977452615e+01,1.843548789171669000e+01,0.000000000000000000e+00
2.143692766395927052e+01,1.075131601188211761e+01,0.000000000000000000e+00
7.021293212464763123e+00,1.678740543223004167e+01,0.000000000000000000e+00
2.303489219896774998e+01,4.772063100532451330e+01,0.000000000000000000e+00
2.471922621574056933e+01,4.302346132778279042e+00,0.000000000000000000e+00
4.985937280410197303e+01,1.540778890704469495e+00,0.000000000000000000e+00
1.573567433956450401e+01,2.405647892638823748e+01,0.000000000000000000e+00
4.200316805277715115e-01,4.258678662732616971e+01,0.000000000000000000e+00
6.400142907380196533e+00,1.077244295765603077e+01,0.000000000000000000e+00
2.003170401548107904e+01,3.937140482688742082e+01,0.000000000000000000e+00
3.232888153218743099e+01,1.170046506957128685e+01,0.000000000000000000e+00
3.303895380550694227e+01,4.174985640837987688e+01,0.000000000000000000e+00
5.287816267087269928e+00,2.294496067742285561e+01,0.000000000000000000e+00
9.822659479702434027e+00,2.864546496546230259e+01,0.000000000000000000e+00
2.022362801703158652e+01,2.281225334264848215e+01,0.000000000000000000e+00
3.206284362662661636e+01,1.523632502224287499e+01,0.000000000000000000e+00
4.245511949208590607e+01,3.324740283536087304e+01,0.000000000000000000e+00
